188	0
188	47
188	299
188	563
188	572
189	155
189	251
190	5
190	342
190	535
192	139
192	812
193	27
193	723
194	314
196	150
196	250
196	260
197	133
198	204
200	40
201	37
201	126
201	395
201	532
201	694
204	2
204	203
205	649
206	578
207	164
207	281
207	626
211	10
211	64
211	255
214	6
215	10
219	136
219	236
219	512
220	78
221	210
221	514
227	7
227	65
227	545
228	64
228	652
229	854
232	206
235	1
235	251
235	371
236	364
239	562
240	222
240	707
241	516
250	0
250	41
250	79
250	164
250	258
250	381
250	505
250	517
250	533
250	559
250	722
250	750
250	834
251	26
251	384
252	11
252	84
252	523
252	543
253	2
253	389
254	135
254	260
254	500
254	572
255	239
255	502
257	80
257	509
258	1
258	32
258	36
258	40
258	74
258	106
258	266
258	395
258	501
258	562
258	759
258	910
260	7
260	279
260	537
262	150
262	250
263	574
263	776
264	0
265	4
266	0
266	111
266	145
266	157
266	218
266	571
267	254
268	631
269	64
270	2
271	149
271	338
271	887
272	166
272	836
273	0
274	141
274	190
274	302
274	313
274	504
274	837
275	504
275	697
281	2
281	844
282	133
283	313
283	361
283	471
283	500
284	572
285	63
285	219
286	697
287	461
287	751
288	562
289	192
291	62
293	344
295	94
297	736
299	258
299	782
302	667
305	297
306	628
307	72
307	557
307	876
308	639
309	5
311	352
313	48
313	393
313	394
313	407
314	266
314	609
314	759
314	791
315	18
316	84
317	211
319	13
319	162
320	77
320	518
321	4
322	200
323	4
324	189
325	843
328	40
328	281
328	345
328	961
328	972
329	9
329	308
329	537
329	785
330	263
332	225
337	11
337	280
338	303
340	137
340	584
341	127
344	128
344	642
344	699
346	94
346	141
346	278
348	55
349	785
350	160
352	598
353	533
354	24
357	687
357	754
360	461
364	510
371	10
372	753
375	18
375	40
375	246
375	633
375	731
375	812
376	22
376	25
376	65
376	440
376	625
377	145
377	356
377	501
377	625
379	1
379	99
380	12
380	551
381	193
381	546
383	131
383	960
384	929
385	176
385	765
387	528
389	94
391	752
392	914
393	2
393	32
394	283
395	47
397	36
397	547
399	921
400	534
402	24
406	20
406	625
407	126
408	565
408	672
410	2
412	47
413	1
418	118
425	268
427	95
429	422
430	228
431	702
438	16
438	33
438	185
438	768
439	438
440	45
443	80
444	420
445	664
445	755
449	95
453	406
455	301
457	45
458	0
461	159
466	65
473	375
474	501
478	755
479	269
480	523
484	281
495	409
500	2
500	72
500	143
500	188
500	568
500	627
501	4
501	16
501	376
501	547
502	18
502	79
502	259
502	512
503	16
503	235
504	17
504	220
504	500
505	278
505	536
505	713
505	759
505	859
507	367
507	512
508	43
508	147
508	192
508	199
508	204
508	264
508	578
508	785
509	314
509	625
510	125
510	929
510	940
512	82
512	255
512	258
513	0
513	640
514	141
514	221
516	56
516	157
516	336
516	839
516	871
517	8
518	282
519	14
519	31
521	2
521	211
521	642
523	509
523	714
524	25
524	34
531	5
531	500
532	10
532	68
532	213
532	695
533	328
533	523
534	250
534	289
535	10
535	658
536	287
536	876
537	26
537	619
539	889
540	80
540	816
541	502
547	5
547	258
548	531
549	231
549	503
550	18
551	157
553	125
553	937
555	254
559	637
560	79
562	32
562	505
562	532
563	1
563	157
563	166
563	259
564	972
565	188
566	544
566	703
568	134
572	348
574	16
574	283
576	0
578	0
579	20
582	180
584	5
586	665
591	254
594	266
594	453
595	259
597	21
597	282
598	10
601	197
601	276
602	266
603	20
609	77
610	849
613	532
625	1
625	22
625	194
625	235
625	360
625	384
625	505
625	508
626	228
626	501
626	656
627	122
627	567
628	42
631	4
631	723
631	782
632	843
633	100
633	605
633	759
635	223
635	516
636	277
636	732
637	10
637	378
639	15
640	750
640	947
648	36
652	416
656	317
656	345
657	9
657	81
658	471
659	272
660	258
662	391
664	752
666	31
668	5
668	24
670	679
671	194
672	112
672	344
672	395
673	193
675	114
682	254
687	404
688	601
688	906
690	17
692	63
693	625
695	40
697	1
699	894
703	192
703	630
704	10
705	264
708	254
708	526
711	471
716	530
716	845
719	209
719	330
726	47
730	368
731	242
735	157
735	289
735	688
750	197
750	844
751	81
751	220
751	282
752	135
753	0
754	48
754	316
756	120
756	629
757	880
758	96
758	185
759	469
759	562
760	770
762	324
763	104
765	37
765	473
765	519
765	562
765	576
767	95
768	6
768	155
768	250
771	967
772	938
773	640
775	261
778	699
780	773
782	452
783	6
783	253
783	301
789	207
789	611
789	696
789	737
792	268
799	315
805	765
809	133
812	640
813	3
813	4
813	47
813	516
816	126
816	270
817	7
819	98
820	329
822	149
824	625
825	534
828	504
831	367
836	269
838	8
838	160
843	64
843	477
843	781
844	13
844	519
855	661
859	585
867	16
868	338
875	7
876	125
876	289
878	2
878	453
879	127
883	8
884	703
890	261
892	290
892	548
893	638
894	12
897	539
898	219
900	28
900	379
906	414
906	506
908	379
910	689
911	6
912	701
916	822
932	884
937	14
937	518
940	42
941	68
941	141
958	21
960	768
966	256
986	188
986	707
